"Participant","MIST_Confidence_Pretest_fake_covid","MIST_Confidence_Pretest_fake_general","MIST_Confidence_Pretest_real_general","MIST_Confidence_Pretest_real_covid","MIST_Confidence_Posttest_real_general","MIST_Confidence_Posttest_fake_general","MIST_Confidence_Posttest_real_covid","MIST_Confidence_Posttest_fake_covid","MIST_correct_Pretest_covid","MIST_dprime_Pretest_covid","MIST_criterion_Pretest_covid","MIST_aprime_Pretest_covid","MIST_bppd_Pretest_covid","MIST_correct_Pretest_general","MIST_dprime_Pretest_general","MIST_criterion_Pretest_general","MIST_aprime_Pretest_general","MIST_bppd_Pretest_general","MIST_correct_Posttest_general","MIST_dprime_Posttest_general","MIST_criterion_Posttest_general","MIST_aprime_Posttest_general","MIST_bppd_Posttest_general","MIST_correct_Posttest_covid","MIST_dprime_Posttest_covid","MIST_criterion_Posttest_covid","MIST_aprime_Posttest_covid","MIST_bppd_Posttest_covid","MIST_correct_Diff_covid","MIST_correct_Diff_general","MIST_dprime_Diff_covid","MIST_dprime_Diff_general","MIST_criterion_Diff_covid","MIST_criterion_Diff_general","MIST_aprime_Diff_covid","MIST_aprime_Diff_general","MIST_bppd_Diff_covid","MIST_bppd_Diff_general","MOCRI_correct_Pre","MOCRI_correct_Post","MOCRI_dprime_Pre","MOCRI_dprime_Post","MOCRI_criterion_Pre","MOCRI_criterion_Post","MOCRI_aprime_Pre","MOCRI_aprime_Post","MOCRI_bppd_Pre","MOCRI_bppd_Post","MOCRI_correct_Diff","MOCRI_dprime_Diff","MOCRI_criterion_Diff","MOCRI_bppd_Diff","Experiment_Duration","Date_OSF","Date","Time","Browser","Mobile","Platform","Screen_Width","Screen_Height","Gender","Education","Age","Ethnicity","Intervention_Duration","BFI_Duration","BFI10_1","BFI10_2","BFI10_3","BFI10_4","BFI10_5","BFI10_6","BFI10_7","BFI10_8","BFI10_9","BFI10_10","VSA_Duration","VSA_1","VSA_2","VSA_3","VSA_4","VSA_5","VSA_6","GCBS_Duration","GCBS15_8","GCBS15_2","GCBS15_3","GCBS15_6","GCBS15_11","GCBS15_1","GCBS15_5","GCBS15_13","GCBS15_15","GCBS15_12","GCBS15_9","GCBS15_7","GCBS15_14","GCBS15_4","GCBS15_10","Intervention_Questions_Confidence","Intervention_Questions_Score","Intervention","Intervention_Questions_Duration","Intervention_Questions_Favorite","Intervention_Questions_Repeat","Intervention_Questions_Recommend","Consent_Duration","Waitdatasaving_Duration","MIST_Duration_Pre","MIST_Duration_Post","Political_LiberalConservative","Political_Affiliation","VSA_Conservatism","VSA_Traditionalism","VSA_Authoritarianism","VSA_General","BFI_Agreeableness","BFI_Extraversion","BFI_Conscientiousness","BFI_Neuroticism","BFI_Openness","GCBS_GovernmentMalfeasance","GCBS_Extraterrestrial","GCBS_Malevolent","GCBS_Wellbeing","GCBS_Control","GCBS_General","MIST_correct_Diff","MIST_dprime_Diff","MIST_Confidence_Pretest"
"28yl2mg5ax",0.308,0.706666666666667,0.401333333333333,0.54,0.00125,0.670666666666667,0.576,0.344,0.7,0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,0.8,1.55284352229586,0,0.86,0,0.709677419354839,1.26672847656737,0.334057327818017,0.817833800186741,0.511627906976744,0.8,1.34897950039216,0,0.833333333333333,0,0.1,-0.0903225806451613,0.464061355948157,-0.286115045728487,0.232030677974079,0.334057327818017,0.0793650793650793,-0.0421661998132586,0.363636363636364,0.511627906976744,0.416666666666667,0.5,1.58327721548675,2.93046758537104,0,0,0.863636363636364,0.961538461538462,8.24256487979283e-17,-2.0923433925628e-16,0.0833333333333333,1.3471903698843,0,-2.91659988054208e-16,38.9372,"2024-10-18 11:49:34.116576+00:00","18/10/2024","07:10:32","firefox","False","Windows 10",1920,919,"Man","High School",33,"white",17.8508833333333,0.39665,4,0,2,0,0,0,3,3,4,4,0.8534,4,1,0,8,6,1,1.5267,0,0,0,1,3,2,1,0,3,0,0,0,3,0,2,"Slightly improved","14094","BadNews",0.748316666666667,"interacting with the ai","yes","yes ",0.510083333333333,0.0712333333333333,9.54623333333333,2.59136666666667,3,"Democrat",2.5,0,1.5,1.33333333333333,1.5,1,3.5,5,5,2,0,0,1,2,1,0.00483870967741939,0.0889731551098351,0.489
"mqdorx5qzs",0.344,0.730666666666667,0.393333333333333,1,0.005,0.344,1,0.516,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.866666666666667,2.09443265845146,0.270794568077805,0.909655172413793,0.460431654676259,0.580645161290323,0.377719323198779,-0.110447248866277,0.630337061295106,-0.175373134328358,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,-0.1,-0.286021505376344,-0.464061355948157,-1.71671333525269,-0.232030677974078,-0.381241816944082,-0.0787878787878787,-0.279318111118687,-0.0631276901004303,-0.635804789004617,0.333333333333333,0.333333333333333,1.15774496454394,1.83134014948609,0.212766125471402,0.549563717942476,0.803030303030303,0.876068376068376,0.341463414634146,0.756756756756757,0,0.673595184942148,0.336797592471074,0.415293342122611,31.1810666666667,"2024-10-18 11:49:23.737236+00:00","18/10/2024","07:18:08","chrome","False","Windows 10",1280,593,"Woman","High School",29,"Caucasian",13.3603333333333,0.549933333333333,4,1,2,3,0,0,3,4,4,4,0.532716666666667,5,6,1,7,0,8,2.03078333333333,3,0,1,3,3,2,0,2,4,0,1,1,2,2,2,"No impact","8000","Tetris",0.5913,"Trying to decide where the pieces would fit best.","Yes","Yes",0.0998333333333333,0.0292333333333333,5.98241666666667,3.1921649999996,4,"None or Independent",4.5,1,8,4.5,2,1,4,3.5,5,2.66666666666667,2,0.333333333333333,1.66666666666667,2,1.73333333333333,-0.193010752688172,-1.09038734560042,0.617
"z34lfjwl4n",0.00799999999999997,0.718666666666667,0.196,0.372,0.34875,0.616,0.552,0.76,0.6,1.2815515655446,-0.6407757827723,0.811111111111111,-0.8,0.7,1.77308951634589,0.976187109248707,0.84492422899681,0.945606694560669,0.580645161290323,0.879301500222876,0.841900815433163,0.744981060606061,0.89,0.6,0.708504376904557,1.02874193864836,0.712121212121212,0.941176470588235,0,-0.119354838709677,-0.573047188640044,-0.893788016123013,1.66951772142066,-0.134286293815544,-0.098989898989899,-0.0999431683907491,1.74117647058824,-0.0556066945606695,0.25,0.333333333333333,1.46523379268552,0.732212713601139,0.732616896342761,0,0.82967032967033,0.722222222222222,0.857142857142857,-1.81336427355442e-16,0.0833333333333333,-0.733021079084383,-0.732616896342761,-0.857142857142857,32.1872333333333,"2024-10-18 11:48:05.683764+00:00","18/10/2024","04:15:48","chrome","False","Windows 10",721,589,"Woman","High School",38,"wish not to disclose",12.89705,0.502233333333333,3,3,0,3,2,3,1,3,0,3,3.1363,6,2,4,2,6,2,1.54086666666667,0,0,0,1,1,2,1,0,3,1,0,0,2,0,2,"Unsure/refuse to answer","37361","Tetris",0.568566666666667,"the way i can maneuver the blocks","yes","yes",0.133566666666667,0.03225,5.5079100000004,2.45284666666687,3,"None or Independent",2,5,2,3,4,3,4.5,1.5,3.5,1.33333333333333,0,0.333333333333333,0.666666666666667,2,0.866666666666667,-0.0596774193548387,-0.733417602381528,0.323666666666667
"486z8n358y",0.136,0.101333333333333,0.205333333333333,0.864,0.2525,0.282666666666667,0.78,0.456,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.5,0,-0.402250065321725,0.5,0,0.709677419354839,1.03115428295392,-0.113327076155232,0.782284663865546,-0.185344827586207,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,-0.1,0.209677419354839,-0.464061355948157,1.03115428295392,-0.232030677974078,0.288922989166493,-0.0787878787878787,0.282284663865546,-0.0631276901004303,-0.185344827586207,0.333333333333333,0.166666666666667,1.15774496454394,0.425532250942805,0.212766125471402,0.578872482271972,0.803030303030303,0.645454545454546,0.341463414634146,0.736842105263158,-0.166666666666667,-0.732212713601139,0.36610635680057,0.395378690629011,29.4224666666667,"2024-10-18 11:46:56.171578+00:00","18/10/2024","04:17:27","chrome","False","Windows 10",2048,998,"Man","High School",29,"Mexican",16.6228333333333,0.2803,1,3,2,3,3,3,3,2,3,3,0.680416666666667,3,4,2,4,4,4,1.08836666666667,1,3,2,2,3,2,1,2,3,2,2,3,3,3,4,"Improved","2200","Tetris",0.555383333333333,"The music was nice and the block shape challenged my brain","Yes","Yes",0.03935,0.0353666666666667,2.73005,1.75936666666667,2,"Democrat",4.5,3,4,3.83333333333333,3,4,3,3,3,2.33333333333333,1.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.4,0.0548387096774194,0.283546463502879,0.326666666666667
"edzdl0pham",0.288,0.146666666666667,0.325333333333333,0.356,0.19,0.366666666666667,0.66,0.704,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.733333333333333,1.17867182646965,-0.187085847913101,0.806666666666667,-0.303317535545024,0.67741935483871,0.878439072721223,0.139912625894944,0.753168386919985,0.225409836065574,0.5,0,-1.38299412710064,0.5,0,-0.1,-0.0559139784946237,-0.464061355948157,-0.30023275374843,-0.940535054878635,0.326998473808046,-0.155555555555555,-0.0534982797466812,0.615384615384616,0.528727371610597,0.333333333333333,0.333333333333333,0.732212713601139,1.83134014948609,0,0.549563717942476,0.722222222222222,0.876068376068376,-1.81336427355442e-16,0.756756756756757,0,1.09912743588495,0.549563717942476,0.756756756756757,37.25055,"2024-10-18 11:46:24.006426+00:00","18/10/2024","06:09:05","opera","False","Mac OS",1380,752,"Non-Binary","Other",22,"White",15.6637833333333,0.4508,1,3,0,0,1,3,3,4,4,3,0.640466666666667,8,0,0,8,3,0,1.75303333333333,1,3,1,4,3,4,0,3,4,3,0,2,4,2,4,"No impact","2500","Tetris",0.92605,"That you can choose what to do and where to put your pieces","No","No",0.220733333333333,0.0387666666666667,7.66465166666706,4.56948166666627,0,"Democrat",0,0,2.5,0.833333333333333,3,4,5,5,4,3.66666666666667,1.66666666666667,2.66666666666667,2,2.66666666666667,2.53333333333333,-0.0779569892473118,-0.382147054848293,0.279
"fg5zeym0ys",0.368,0.625333333333333,0.225333333333333,0.516,0.11125,0.926666666666667,0.58,0.592,0.7,0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,0.633333333333333,0.698009348414815,0.42741708694052,0.713333333333333,0.60377358490566,0.774193548387097,2.01071897714749,0.857372378847906,0.872167744432238,0.921487603305785,0.9,2.05748387729672,-0.354252188452278,0.904040404040404,-0.571428571428571,0.2,0.140860215053763,1.17256573285271,1.31270962873267,-0.1222215104782,0.429955291907386,0.15007215007215,0.158834411098905,-0.207792207792208,0.317714018400125,0.333333333333333,0.416666666666667,1.15774496454394,1.15774496454394,0.212766125471402,-0.212766125471402,0.803030303030303,0.803030303030303,0.341463414634146,-0.341463414634146,0.0833333333333334,0,-0.425532250942805,-0.682926829268293,28.0766333333333,"2024-10-18 11:45:43.020200+00:00","18/10/2024","07:17:35","firefox","False","Windows 10",850,770,"Woman","High School",36,"caucasian",14.6564166666667,0.910933333333333,3,2,0,3,2,1,0,4,3,3,0.771633333333333,4,1,0,8,8,1,0.998716666666667,4,1,3,2,1,2,3,3,4,1,0,1,4,1,2,"Slightly improved","18500","BadNews",0.357916666666667,"Different prompts","no","yes",0.262,0.0290333333333333,3.79501666666667,2.29235,1,"Democrat",2.5,0,0.5,1,4,2,5,3,3.5,1.66666666666667,3.33333333333333,1,1.66666666666667,3,2.13333333333333,0.170430107526882,1.24263768079269,0.433666666666667
"g6roof0d73",0.0359999999999999,0.688,0.272,0.924,0.04625,0.734666666666667,0.656,0.148,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.8,1.58912233150514,0.215429003497013,0.86231884057971,0.357541899441341,0.774193548387097,1.6173178077692,0.509351993418935,0.856576898000579,0.713636363636364,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0,-0.0258064516129033,0,0.0281954762640657,0,0.293922989921922,0,-0.00574194257913074,0,0.356094464195023,0.416666666666667,0.5,0.425532250942805,2.93046758537104,-0.578872482271972,0,0.645454545454545,0.961538461538462,-0.736842105263158,-2.0923433925628e-16,0.0833333333333333,2.50493533442824,0.578872482271972,0.736842105263158,52.7154333333333,"2024-10-18 11:44:42.377061+00:00","18/10/2024","06:51:50","edge-chromium","False","Windows 10",1595,750,"Man","Bachelor",30,"Middle Eastern",18.7178,0.641816666666667,4,1,2,3,0,0,2,4,4,4,1.3925,6,1,0,8,7,0,1.82595,0,0,0,1,0,1,0,0,3,0,0,0,3,0,3,"No impact","4700","Tetris",0.5769,"Learning and getting better at it.","Yes","Sure",0.05405,0.0357333333333333,4.8499850000004,5.0458649999996,0,"Democrat",1.5,0,0.5,0.666666666666667,2.5,1,4,3.5,5,0.666666666666667,0,0,1,2,0.733333333333333,-0.0129032258064516,0.0140977381320329,0.48
"j7pmq0aqk8",0.176,0.632,0.224,0.624,0.06625,0.581333333333333,0.892,0.152,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.766666666666667,1.35555392340348,-0.0986447994461858,0.833913043478261,-0.16580310880829,0.709677419354839,1.07572867161359,0.23855742534113,0.789105392156863,0.377118644067797,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0,-0.056989247311828,0,-0.279825251789889,0,0.337202224787316,0,-0.0448076513213982,0,0.542921752876087,0.5,0.5,2.2568724004289,2.93046758537104,-0.336797592471074,0,0.91958041958042,0.961538461538462,-0.56,-2.0923433925628e-16,0,0.673595184942148,0.336797592471074,0.56,36.294,"2024-10-18 11:42:29.747247+00:00","18/10/2024","07:06:08","edge-chromium","False","Windows 10",1272,570,"Woman","Master",34,"Caucasian ",15.6418333333333,0.404666666666667,3,2,0,3,1,2,3,4,3,3,0.3735,5,2,0,8,3,5,0.935033333333333,3,0,1,0,1,1,0,0,3,0,0,0,0,0,1,"No impact","15259","Tetris",0.5132,"seeing the blocks put together being removed.","yes","yes",0.0793833333333333,0.0793,2.35543333333333,2.503115,3,"Republican",2.5,0,5,2.5,2.5,2.5,5,3,4,0.666666666666667,1.33333333333333,0,0,1.33333333333333,0.666666666666667,-0.028494623655914,-0.139912625894944,0.414
"h59apdh6h3",0.352,0.444,0.152,0.7,0.06,0.357333333333333,0.388,0.328,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.566666666666667,0.323837652588613,0.240331239027419,0.614285714285714,0.367816091954023,0.612903225806452,0.550237175047564,0.127131477797943,0.678149878372402,0.202290076335878,0.5,0,-0.674489750196082,0.5,0,-0.3,0.046236559139785,-1.59342252134856,0.226399522458951,-0.0882068837697251,-0.113199761229476,-0.350649350649351,0.0638641640866873,0.774193548387097,-0.165526015618145,0.5,0.5,2.2568724004289,1.46523379268552,-0.336797592471074,-0.732616896342761,0.91958041958042,0.82967032967033,-0.56,-0.857142857142857,0,-0.791638607743374,-0.395819303871687,-0.297142857142857,41.3981666666667,"2024-10-18 11:42:29.532551+00:00","18/10/2024","07:00:59","chrome","False","Windows 10",1536,776,"Woman","Bachelor",30,"Caucasian",22.1214333333333,0.73045,3,3,0,4,3,1,0,4,0,4,0.82155,6,1,0,8,7,6,2.44411666666667,1,0,0,1,3,3,0,1,4,3,0,1,0,0,3,"Greatly improved","19130","BadNews",0.965116666666667,"The fact that I get to manipulate","yes","yes",0.136716666666667,0.265066666666667,5.65723666666672,3.37066166666647,3,"None or Independent",1.5,0,3.5,1.66666666666667,4.5,2,5,1,3.5,2.33333333333333,0.666666666666667,1.33333333333333,0,2.33333333333333,1.33333333333333,-0.126881720430108,-0.683511499444806,0.412
"kd63p71hdm",0.104,0.0546666666666667,0.326666666666667,0.0359999999999999,0.15875,0.0186666666666666,0.152,0.16,0.4,0,0,0.5,0,0.566666666666667,0.683620867039591,-0.579012542848583,0.70940336837076,-0.741035856573705,0.419354838709677,-0.402250065321725,-0.201125032660863,0.63764880952381,-0.3125,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.2,-0.147311827956989,0.464061355948157,-1.08587093236132,-0.442459072222003,0.377887510187721,0.155555555555555,-0.0717545588469501,-0.615384615384616,0.428535856573705,0.416666666666667,0.166666666666667,1.15774496454394,-0.732212713601139,-0.212766125471402,0,0.803030303030303,0.722222222222222,-0.341463414634146,-1.81336427355442e-16,-0.25,-1.88995767814508,0.212766125471402,0.341463414634146,41.6746,"2024-10-18 11:41:20.523574+00:00","18/10/2024","05:59:35","chrome","False","Windows 10",1536,889,"Man","Master",53,"latino",15.5857,2.2086,3,3,1,3,1,3,3,3,2,3,1.64363333333333,2,6,7,1,2,4,7.31656666666667,3,1,3,2,1,3,2,3,1,3,2,1,1,3,3,"Improved","200","BadNews",0.695616666666667,"the impersonation","yes","yes",0.0770333333333333,0.08605,4.42637000000005,3.66526499999998,5,"Republican",6,7,5,6,3,3,4,2.5,4,2,3,1.66666666666667,2,2,2.13333333333333,0.0263440860215054,-0.31090478820658,0.130333333333333
"uq39togc1w",0.2,0.452,0.0759999999999999,0.072,0.08875,0.406666666666667,0.832,0.148,0.6,0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0.6,0.500719749522444,0.328772287494334,0.665217391304348,0.486692015209125,0.580645161290323,0.431145052529717,0.363559635990697,0.646251598465473,0.527972027972028,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.2,-0.0193548387096774,1.17256573285271,-0.0695746969927267,-0.586282866426357,0.0347873484963633,0.207792207792208,-0.0189657928388747,-0.774193548387097,0.0412800127629026,0.25,0.166666666666667,0.36610635680057,0,0.183053178400285,0.36610635680057,0.626984126984127,0.5,0.285714285714286,0,-0.0833333333333333,-0.36610635680057,0.183053178400285,-0.285714285714286,41.4393,"2024-10-18 11:40:34.767454+00:00","18/10/2024","06:59:01","chrome","False","Windows 10",1536,678,"Man","Bachelor",31,"Caucasian ",17.0054166666667,0.6674,0,3,0,4,0,4,0,4,0,4,3.34383333333333,0,8,4,7,2,6,4.63211666666667,2,3,3,0,3,2,3,1,3,3,2,3,1,3,2,"Improved","1000","BadNews",0.86275,"Emotions","Yes","Yes",0.0525166666666667,0.0319,5.26704333333373,3.7696850000004,0,"Democrat",8,2.5,6,5.5,4.5,5,5,1,5,1.66666666666667,2,3,2,2.66666666666667,2.26666666666667,0.0903225806451614,0.551495517929993,0.2
"vwwuhjx7me",0.312,0.46,0.412,0.4,0.11875,0.613333333333333,0.432,0.08,0.4,0.205761148743666,-0.421519938336208,0.576785714285714,-0.590909090909091,0.7,1.40240304107773,-0.0267117703427814,0.840700483091787,-0.0454545454545456,0.612903225806452,0.806325703614756,0.324750439074266,0.737342817561807,0.487068965517241,0.6,0.674489750196082,-0.337244875098041,0.708333333333333,-0.5,0.2,-0.0870967741935483,0.468728601452416,-0.59607733746297,0.0842750632381671,0.351462209417047,0.131547619047619,-0.10335766552998,0.0909090909090908,0.532523510971787,0.416666666666667,0.5,2.2568724004289,2.93046758537104,0.336797592471074,0,0.91958041958042,0.961538461538462,0.56,-2.0923433925628e-16,0.0833333333333333,0.673595184942148,-0.336797592471074,-0.56,49.0380666666667,"2024-10-18 11:39:37.939687+00:00","18/10/2024","06:50:31","chrome","False","Chrome OS",1366,681,"Woman","High School",46,"caucasian",18.42715,0.720266666666667,3,0,0,2,0,0,3,4,0,4,1.1022,4,3,0,8,3,4,2.16863333333333,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,"No impact","6100","Tetris",0.437866666666667,"easy controls","yes","yes",6.59336666666667,0.0789333333333333,5.33538333333333,7.02226000000003,2,"Democrat",3.5,0,4.5,2.66666666666667,1.5,1.5,5,2,5,0,0.333333333333333,0,0,1.33333333333333,0.333333333333333,0.0564516129032258,-0.0636743680052769,0.396
"sx10562bm3",0.08,0.00799999999999997,0.0186666666666666,0.256,0.01125,0.118666666666667,0.14,0.068,0.7,1.49197995979253,-0.535561585648338,0.841402116402116,-0.730769230769231,0.433333333333333,-0.0896423510757625,-0.0448211755378813,0.53452380952381,-0.0714285714285714,0.580645161290323,0.602812925441153,0.222994049987464,0.69141281512605,0.346153846153846,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,-0.1,0.147311827956989,-1.02791860384437,0.692455276516915,0.0931025134263347,0.267815225525346,-0.185846560846561,0.156889005602241,0.115384615384615,0.417582417582418,0.333333333333333,0.25,1.15774496454394,0.36610635680057,0.212766125471402,0.183053178400285,0.803030303030303,0.626984126984127,0.341463414634146,0.285714285714286,-0.0833333333333333,-0.791638607743375,-0.0297129470711176,-0.0557491289198606,32.8506333333333,"2024-10-18 11:38:59.864173+00:00","18/10/2024","06:06:04","chrome","False","Chrome OS",1536,695,"Woman","High School",34,"caucasian",14.0284666666667,0.502016666666667,1,3,1,1,0,3,3,3,4,3,1.59833333333333,3,5,4,5,4,3,1.25931666666667,1,3,1,2,2,2,2,2,3,2,2,2,2,2,3,"No impact","14,674","BadNews",0.922083333333333,"I thought it was fun to answer the bot with cheeky prompts","Probably not","maybe",0.09305,0.03825,4.21054166666667,5.73034833333331,6,"Republican",5,3.5,3.5,4,3,4,4,4.5,4.5,2,1.33333333333333,2.33333333333333,2,2.66666666666667,2.06666666666667,0.0236559139784946,-0.167731663663727,0.0906666666666666
"2jjcpmg4qa",0.116,0.258666666666667,0.192,0.148,0.0275,0.0933333333333333,0.212,0.012,0.5,0,-0.210428394247925,0.5,0,0.8,1.55284352229586,0,0.86,0,0.67741935483871,0.878439072721223,0.139912625894944,0.753168386919985,0.225409836065574,0.3,-0.884918144444007,0.232030677974078,0.753968253968254,0.363636363636364,-0.2,-0.12258064516129,-0.884918144444007,-0.674404449574632,0.442459072222003,0.139912625894944,0.253968253968254,-0.106831613080015,0.363636363636364,0.225409836065574,0.416666666666667,0.416666666666667,2.2568724004289,1.58327721548675,0.336797592471074,0,0.91958041958042,0.863636363636364,0.56,8.24256487979283e-17,0,-0.673595184942148,-0.336797592471074,-0.56,30.5994833333333,"2024-10-18 11:38:39.617266+00:00","18/10/2024","07:08:00","firefox","False","Mac OS",1380,701,"Woman","High School",31,"Caucasian",15.6496,0.655,2,1,2,1,1,1,2,3,4,4,0.708166666666667,5,3,4,7,6,5,1.32808333333333,1,3,1,4,4,3,1,1,4,3,2,3,3,3,3,"No impact","8997","Tetris",0.9189,"How easy the controls were to learn.","Yes.","Yes.",0.41405,0.0356833333333333,3.53866666666667,2.96455,3,"Republican",3,2.5,3.5,3,2.5,2.5,3.5,4.5,4.5,3.66666666666667,1,3,2.66666666666667,2.66666666666667,2.6,-0.161290322580645,-0.779661297009319,0.178666666666667
"baf7wjcr9m",0.156,0.593333333333333,0.144,0.764,0.11125,0.886666666666667,0.856,0.568,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.7,1.01362387047672,0.26960982590957,0.777894736842105,0.419213973799127,0.774193548387097,1.6173178077692,0.509351993418935,0.856576898000579,0.713636363636364,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0,0.0741935483870968,0.244443020956399,0.603693937292489,-0.586282866426357,0.239742167509365,0.0565656565656566,0.0786821611584743,-0.32579185520362,0.294422389837237,0.5,0.5,2.93046758537104,2.93046758537104,0,0,0.961538461538462,0.961538461538462,-2.0923433925628e-16,-2.0923433925628e-16,0,0,0,0,36.0187,"2024-10-18 11:38:14.859961+00:00","18/10/2024","07:02:10","chrome","False","Windows 10",1231,562,"Woman","High School",50,"white",22.2232333333333,0.747116666666667,0,3,4,1,3,4,3,1,1,3,0.741533333333333,8,0,0,8,7,0,1.21995,1,0,0,2,1,1,1,0,3,0,0,1,1,1,1,"Slightly improved","38000","Tetris",0.709,"remembering that I used to be pretty good at tetris and I still feel pretty confident about it","probably","yes - it's more like reminding though lol",0.408183333333333,0.0409666666666667,3.73243833333254,2.80810166666706,0,"Democrat",0,0,0.5,0.166666666666667,3,5,1.5,3,3,1.33333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1.66666666666667,0.866666666666667,0.0370967741935484,0.424068479124444,0.414333333333333
"z1xkjk1d7v",0.6,0.341333333333333,0.0640000000000001,0.172,0.35125,0.277333333333333,0.328,0.724,0.6,0.464061355948157,0.442459072222003,0.655555555555556,0.615384615384615,0.6,0.570144070109831,0.11717803026681,0.683266223155929,0.18695652173913,0.67741935483871,0.988686093120486,-0.326449041772138,0.772749797086591,-0.493617021276596,0.4,-0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,-0.2,0.0774193548387097,-1.17256573285271,0.418542023010655,-1.47120101087036,-0.443627072038947,0.0565656565656565,0.0894835739306616,-1.55656108597285,-0.680573543015726,0.416666666666667,0.416666666666667,2.2568724004289,1.58327721548675,0.336797592471074,0,0.91958041958042,0.863636363636364,0.56,8.24256487979283e-17,0,-0.673595184942148,-0.336797592471074,-0.56,46.7630333333333,"2024-10-18 11:37:50.757892+00:00","18/10/2024","06:51:01","chrome","False","Windows 10",1279,576,"Man","High School",48,"Caucasian",14.79065,2.28641666666667,4,0,3,3,1,3,4,1,4,3,6.94156666666667,0,0,7,2,5,6,2.783,1,0,0,1,3,3,3,1,4,3,1,3,3,1,3,"Unsure/refuse to answer","16788","BadNews",0.630583333333333,"the funny prompts","no","no",0.0955166666666667,0.0380833333333333,7.20152333333492,5.1128350000004,5,"Republican",4,6.5,4.5,5,1,2.5,2,3.5,4,2.33333333333333,0.666666666666667,2,1.66666666666667,3.33333333333333,2,-0.0612903225806452,-0.377011854921029,0.294333333333333
"nc658klym2",0.6,0.0453333333333333,0.466666666666667,1,0.625,0.466666666666667,1,0.2,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.6,0.500719749522444,-0.328772287494334,0.665217391304348,-0.486692015209125,0.548387096774194,0.241659926076824,-0.699962125293968,0.590720315904139,-0.81578947368421,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.2,-0.0516129032258065,0.884918144444007,-0.259059823445619,0.442459072222003,-0.371189837799634,0.138528138528139,-0.0744970754002083,0.166982922201138,-0.329097458475085,0.166666666666667,0.5,-1.15774496454394,1.46523379268552,-0.212766125471402,-0.732616896342761,0.803030303030303,0.82967032967033,-0.341463414634146,-0.857142857142857,0.333333333333333,2.62297875722947,-0.519850770871359,-0.515679442508711,56.8528333333333,"2024-10-18 11:36:37.212221+00:00","18/10/2024","06:39:42","chrome","False","Linux",1920,932,"Man","Other",43,"Caucasian",26.4971666666667,0.918383333333333,3,3,3,1,3,1,4,3,4,4,0.71145,8,0,0,8,8,0,2.38683333333333,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,"No impact","10794","BadNews",1.3263,"It taught me more about some vulnerabilities I have and the tactics being used on twitter","yes","yes",0.292533333333333,0.0742166666666667,5.52519833333393,3.9195650000006,4,"Republican",0,0,0,0,2.5,2,3,4.5,3.5,4,0,4,4,4,3.2,0.0741935483870968,0.312929160499194,0.528
