Participant,Item,Condition,MIST
64agbret7f,MIST_real_general_11,Posttest,100.0
64agbret7f,MIST_real_general_12,Posttest,100.0
64agbret7f,MIST_real_general_25,Posttest,100.0
64agbret7f,MIST_fake_general_18,Posttest,100.0
64agbret7f,MIST_fake_general_7,Posttest,100.0
64agbret7f,MIST_real_general_31,Posttest,17.0
64agbret7f,MIST_fake_covid_10,Posttest,100.0
64agbret7f,MIST_real_covid_3,Posttest,77.0
64agbret7f,MIST_fake_general_9,Posttest,100.0
64agbret7f,MIST_real_general_30,Posttest,100.0
64agbret7f,MIST_fake_general_21,Posttest,0.0
64agbret7f,MIST_real_general_10,Posttest,0.0
64agbret7f,MIST_real_general_22,Posttest,100.0
64agbret7f,MIST_real_general_9,Posttest,100.0
64agbret7f,MIST_real_general_2,Posttest,100.0
64agbret7f,MIST_real_general_28,Posttest,100.0
64agbret7f,MIST_fake_covid_6,Posttest,100.0
64agbret7f,MIST_fake_general_5,Posttest,100.0
64agbret7f,MIST_fake_general_6,Posttest,100.0
64agbret7f,MIST_real_covid_5,Posttest,28.0
64agbret7f,MIST_real_covid_7,Posttest,53.0
64agbret7f,MIST_fake_general_29,Posttest,100.0
64agbret7f,MIST_fake_covid_8,Posttest,100.0
64agbret7f,MIST_real_general_16,Posttest,100.0
64agbret7f,MIST_real_general_23,Posttest,100.0
64agbret7f,MIST_real_covid_6,Posttest,13.0
64agbret7f,MIST_real_covid_2,Posttest,100.0
64agbret7f,MIST_fake_general_27,Posttest,100.0
64agbret7f,MIST_fake_covid_2,Posttest,100.0
64agbret7f,MIST_fake_general_4,Posttest,100.0
64agbret7f,MIST_fake_general_20,Posttest,70.0
6chzer37j0,MIST_fake_general_6,Pretest,0.0
6chzer37j0,MIST_fake_covid_8,Pretest,53.0
6chzer37j0,MIST_fake_covid_9,Pretest,63.0
6chzer37j0,MIST_real_general_2,Pretest,61.0
6chzer37j0,MIST_real_general_11,Pretest,0.0
6chzer37j0,MIST_real_general_6,Pretest,87.0
6chzer37j0,MIST_real_covid_5,Pretest,100.0
6chzer37j0,MIST_real_general_7,Pretest,53.0
6chzer37j0,MIST_fake_general_26,Pretest,61.0
6chzer37j0,MIST_real_covid_8,Pretest,100.0
6chzer37j0,MIST_real_general_8,Pretest,73.0
6chzer37j0,MIST_real_general_31,Pretest,58.0
6chzer37j0,MIST_fake_general_25,Pretest,0.0
6chzer37j0,MIST_real_general_12,Pretest,50.0
6chzer37j0,MIST_fake_general_29,Pretest,50.0
6chzer37j0,MIST_fake_covid_5,Pretest,100.0
6chzer37j0,MIST_fake_general_13,Pretest,26.0
6chzer37j0,MIST_real_general_13,Pretest,68.0
6chzer37j0,MIST_fake_general_20,Pretest,75.0
6chzer37j0,MIST_real_general_9,Pretest,31.0
6chzer37j0,MIST_real_general_30,Pretest,0.0
6chzer37j0,MIST_fake_general_8,Pretest,0.0
6chzer37j0,MIST_fake_covid_3,Pretest,100.0
6chzer37j0,MIST_real_covid_7,Pretest,100.0
6chzer37j0,MIST_fake_general_1,Pretest,100.0
6chzer37j0,MIST_real_general_25,Pretest,4.0
6chzer37j0,MIST_real_general_21,Pretest,23.0
6chzer37j0,MIST_fake_general_15,Pretest,0.0
6chzer37j0,MIST_fake_general_3,Pretest,27.0
6chzer37j0,MIST_real_covid_2,Pretest,100.0
6chzer37j0,MIST_real_general_19,Pretest,100.0
6chzer37j0,MIST_fake_general_16,Pretest,0.0
6chzer37j0,MIST_fake_general_11,Pretest,0.0
6chzer37j0,MIST_fake_general_24,Pretest,72.0
6chzer37j0,MIST_fake_general_21,Pretest,78.0
6chzer37j0,MIST_real_general_4,Pretest,61.0
6chzer37j0,MIST_real_general_26,Pretest,0.0
6chzer37j0,MIST_fake_covid_4,Pretest,0.0
6chzer37j0,MIST_fake_general_12,Pretest,99.0
6chzer37j0,MIST_real_covid_4,Pretest,12.0
6chzer37j0,MIST_real_general_24,Posttest,100.0
6chzer37j0,MIST_fake_general_27,Posttest,0.0
6chzer37j0,MIST_real_general_28,Posttest,58.0
6chzer37j0,MIST_fake_general_28,Posttest,14.0
6chzer37j0,MIST_fake_general_19,Posttest,14.0
6chzer37j0,MIST_real_general_10,Posttest,0.0
6chzer37j0,MIST_real_covid_3,Posttest,100.0
6chzer37j0,MIST_real_covid_10,Posttest,100.0
6chzer37j0,MIST_fake_general_14,Posttest,0.0
6chzer37j0,MIST_fake_general_30,Posttest,53.0
6chzer37j0,MIST_real_general_20,Posttest,100.0
6chzer37j0,MIST_fake_covid_7,Posttest,100.0
6chzer37j0,MIST_fake_general_5,Posttest,0.0
6chzer37j0,MIST_fake_general_9,Posttest,0.0
6chzer37j0,MIST_real_general_14,Posttest,0.0
6chzer37j0,MIST_real_covid_6,Posttest,67.0
6chzer37j0,MIST_fake_general_4,Posttest,25.0
6chzer37j0,MIST_real_general_5,Posttest,68.0
6chzer37j0,MIST_real_covid_1,Posttest,72.0
6chzer37j0,MIST_real_general_3,Posttest,15.0
6chzer37j0,MIST_fake_covid_1,Posttest,100.0
6chzer37j0,MIST_real_covid_9,Posttest,100.0
6chzer37j0,MIST_fake_covid_10,Posttest,100.0
6chzer37j0,MIST_fake_general_22,Posttest,3.0
6chzer37j0,MIST_fake_general_2,Posttest,68.0
6chzer37j0,MIST_real_general_29,Posttest,78.0
6chzer37j0,MIST_fake_general_23,Posttest,0.0
6chzer37j0,MIST_real_general_17,Posttest,83.0
6chzer37j0,MIST_real_general_18,Posttest,34.0
6chzer37j0,MIST_fake_general_7,Posttest,78.0
6chzer37j0,MIST_fake_general_10,Posttest,100.0
6chzer37j0,MIST_fake_covid_6,Posttest,81.0
6chzer37j0,MIST_real_general_15,Posttest,100.0
6chzer37j0,MIST_fake_general_18,Posttest,0.0
6chzer37j0,MIST_real_general_16,Posttest,55.0
6chzer37j0,MIST_real_general_1,Posttest,83.0
6chzer37j0,MIST_real_general_27,Posttest,77.0
6chzer37j0,MIST_fake_general_17,Posttest,0.0
6chzer37j0,MIST_fake_covid_2,Posttest,0.0
6chzer37j0,MIST_real_general_22,Posttest,100.0
6chzer37j0,MIST_real_general_23,Posttest,98.0
e173nyjx23,MIST_real_general_18,Pretest,91.0
e173nyjx23,MIST_real_general_15,Pretest,78.0
e173nyjx23,MIST_fake_general_24,Pretest,4.0
e173nyjx23,MIST_real_general_9,Pretest,61.0
e173nyjx23,MIST_real_general_26,Pretest,31.0
e173nyjx23,MIST_fake_general_13,Pretest,32.0
e173nyjx23,MIST_real_covid_5,Pretest,75.0
e173nyjx23,MIST_real_covid_10,Pretest,93.0
e173nyjx23,MIST_fake_general_29,Pretest,7.0
e173nyjx23,MIST_fake_general_17,Pretest,9.0
e173nyjx23,MIST_real_general_12,Pretest,14.0
e173nyjx23,MIST_fake_covid_1,Pretest,90.0
e173nyjx23,MIST_fake_general_1,Pretest,11.0
e173nyjx23,MIST_real_general_6,Pretest,75.0
e173nyjx23,MIST_real_general_30,Pretest,67.0
e173nyjx23,MIST_fake_covid_4,Pretest,13.0
e173nyjx23,MIST_fake_general_15,Pretest,39.0
e173nyjx23,MIST_real_general_13,Pretest,22.0
e173nyjx23,MIST_fake_general_9,Pretest,0.0
e173nyjx23,MIST_fake_general_21,Pretest,98.0
e173nyjx23,MIST_real_covid_3,Pretest,76.0
e173nyjx23,MIST_fake_general_4,Pretest,25.0
e173nyjx23,MIST_fake_general_20,Pretest,7.0
e173nyjx23,MIST_fake_covid_5,Pretest,86.0
e173nyjx23,MIST_real_general_7,Pretest,33.0
e173nyjx23,MIST_fake_covid_6,Pretest,70.0
e173nyjx23,MIST_real_general_25,Pretest,25.0
e173nyjx23,MIST_real_general_31,Pretest,24.0
e173nyjx23,MIST_real_covid_7,Pretest,60.0
e173nyjx23,MIST_fake_general_19,Pretest,1.0
e173nyjx23,MIST_fake_general_27,Pretest,23.0
e173nyjx23,MIST_real_general_16,Pretest,65.0
e173nyjx23,MIST_real_covid_4,Pretest,93.0
e173nyjx23,MIST_fake_covid_10,Pretest,89.0
e173nyjx23,MIST_fake_general_2,Pretest,61.0
e173nyjx23,MIST_real_general_23,Pretest,63.0
e173nyjx23,MIST_real_general_1,Pretest,43.0
e173nyjx23,MIST_real_general_19,Pretest,63.0
e173nyjx23,MIST_fake_general_3,Pretest,28.0
e173nyjx23,MIST_fake_general_28,Pretest,18.0
e173nyjx23,MIST_real_general_17,Posttest,86.0
e173nyjx23,MIST_fake_general_12,Posttest,77.0
e173nyjx23,MIST_real_general_11,Posttest,30.0
e173nyjx23,MIST_fake_covid_9,Posttest,74.0
e173nyjx23,MIST_fake_general_8,Posttest,36.0
e173nyjx23,MIST_fake_general_30,Posttest,35.0
e173nyjx23,MIST_real_general_29,Posttest,70.0
e173nyjx23,MIST_real_general_2,Posttest,59.0
e173nyjx23,MIST_fake_general_10,Posttest,66.0
e173nyjx23,MIST_fake_covid_2,Posttest,33.0
e173nyjx23,MIST_fake_general_22,Posttest,28.0
e173nyjx23,MIST_real_general_8,Posttest,31.0
e173nyjx23,MIST_real_general_20,Posttest,71.0
e173nyjx23,MIST_fake_general_26,Posttest,38.0
e173nyjx23,MIST_real_covid_8,Posttest,68.0
e173nyjx23,MIST_fake_general_6,Posttest,28.0
e173nyjx23,MIST_real_general_22,Posttest,73.0
e173nyjx23,MIST_real_general_14,Posttest,23.0
e173nyjx23,MIST_real_covid_9,Posttest,83.0
e173nyjx23,MIST_real_general_4,Posttest,29.0
e173nyjx23,MIST_real_general_10,Posttest,25.0
e173nyjx23,MIST_fake_general_25,Posttest,17.0
e173nyjx23,MIST_real_covid_6,Posttest,88.0
e173nyjx23,MIST_fake_general_7,Posttest,13.0
e173nyjx23,MIST_fake_covid_3,Posttest,82.0
e173nyjx23,MIST_fake_covid_8,Posttest,80.0
e173nyjx23,MIST_fake_general_14,Posttest,23.0
e173nyjx23,MIST_fake_general_23,Posttest,18.0
e173nyjx23,MIST_fake_covid_7,Posttest,76.0
e173nyjx23,MIST_real_general_5,Posttest,74.0
e173nyjx23,MIST_real_covid_2,Posttest,98.0
e173nyjx23,MIST_real_general_3,Posttest,58.0
e173nyjx23,MIST_real_general_24,Posttest,81.0
e173nyjx23,MIST_real_general_28,Posttest,79.0
e173nyjx23,MIST_fake_general_18,Posttest,59.0
e173nyjx23,MIST_real_general_27,Posttest,68.0
e173nyjx23,MIST_fake_general_11,Posttest,25.0
e173nyjx23,MIST_fake_general_16,Posttest,16.0
e173nyjx23,MIST_fake_general_5,Posttest,23.0
e173nyjx23,MIST_real_general_21,Posttest,93.0
e173nyjx23,MIST_real_covid_1,Posttest,68.0
7g168q8p58,MIST_fake_covid_5,Pretest,100.0
7g168q8p58,MIST_fake_general_20,Pretest,17.0
7g168q8p58,MIST_fake_covid_6,Pretest,22.0
7g168q8p58,MIST_real_general_30,Pretest,100.0
7g168q8p58,MIST_real_general_21,Pretest,72.0
7g168q8p58,MIST_real_covid_1,Pretest,68.0
7g168q8p58,MIST_real_covid_4,Pretest,35.0
7g168q8p58,MIST_fake_general_14,Pretest,27.0
7g168q8p58,MIST_fake_general_9,Pretest,26.0
7g168q8p58,MIST_fake_general_5,Pretest,81.0
7g168q8p58,MIST_fake_general_26,Pretest,75.0
7g168q8p58,MIST_fake_general_2,Pretest,66.0
7g168q8p58,MIST_real_general_5,Pretest,84.0
7g168q8p58,MIST_fake_general_30,Pretest,7.0
7g168q8p58,MIST_real_general_17,Pretest,39.0
7g168q8p58,MIST_real_general_18,Pretest,70.0
7g168q8p58,MIST_real_covid_3,Pretest,70.0
7g168q8p58,MIST_real_general_29,Pretest,34.0
7g168q8p58,MIST_real_general_3,Pretest,32.0
7g168q8p58,MIST_fake_covid_9,Pretest,65.0
7g168q8p58,MIST_fake_general_3,Pretest,22.0
7g168q8p58,MIST_real_general_12,Pretest,21.0
7g168q8p58,MIST_fake_covid_8,Pretest,19.0
7g168q8p58,MIST_fake_general_11,Pretest,40.0
7g168q8p58,MIST_fake_general_13,Pretest,65.0
7g168q8p58,MIST_real_general_10,Pretest,67.0
7g168q8p58,MIST_real_general_28,Pretest,31.0
7g168q8p58,MIST_fake_general_28,Pretest,25.0
7g168q8p58,MIST_real_general_11,Pretest,50.0
7g168q8p58,MIST_real_covid_7,Pretest,38.0
7g168q8p58,MIST_fake_general_29,Pretest,39.0
7g168q8p58,MIST_fake_general_22,Pretest,74.0
7g168q8p58,MIST_fake_covid_2,Pretest,87.0
7g168q8p58,MIST_fake_general_23,Pretest,69.0
7g168q8p58,MIST_fake_general_24,Pretest,74.0
7g168q8p58,MIST_real_general_14,Pretest,19.0
7g168q8p58,MIST_real_general_23,Pretest,100.0
7g168q8p58,MIST_real_covid_9,Pretest,76.0
7g168q8p58,MIST_real_general_22,Pretest,32.0
7g168q8p58,MIST_real_general_27,Pretest,83.0
7g168q8p58,MIST_fake_general_17,Posttest,81.0
7g168q8p58,MIST_real_general_20,Posttest,76.0
7g168q8p58,MIST_real_general_15,Posttest,35.0
7g168q8p58,MIST_real_covid_10,Posttest,71.0
7g168q8p58,MIST_fake_general_18,Posttest,74.0
7g168q8p58,MIST_real_general_4,Posttest,67.0
7g168q8p58,MIST_real_general_13,Posttest,42.0
7g168q8p58,MIST_real_general_8,Posttest,36.0
7g168q8p58,MIST_real_general_24,Posttest,71.0
7g168q8p58,MIST_real_covid_2,Posttest,75.0
7g168q8p58,MIST_fake_general_7,Posttest,37.0
7g168q8p58,MIST_fake_general_6,Posttest,39.0
7g168q8p58,MIST_real_general_19,Posttest,62.0
7g168q8p58,MIST_real_covid_8,Posttest,59.0
7g168q8p58,MIST_fake_general_10,Posttest,71.0
7g168q8p58,MIST_real_general_2,Posttest,74.0
7g168q8p58,MIST_fake_general_4,Posttest,78.0
7g168q8p58,MIST_fake_general_27,Posttest,36.0
7g168q8p58,MIST_real_general_25,Posttest,43.0
7g168q8p58,MIST_fake_general_25,Posttest,73.0
7g168q8p58,MIST_real_general_31,Posttest,70.0
7g168q8p58,MIST_real_covid_5,Posttest,47.0
7g168q8p58,MIST_real_covid_6,Posttest,67.0
7g168q8p58,MIST_fake_general_12,Posttest,42.0
7g168q8p58,MIST_fake_general_19,Posttest,78.0
7g168q8p58,MIST_fake_covid_1,Posttest,75.0
7g168q8p58,MIST_real_general_16,Posttest,77.0
7g168q8p58,MIST_fake_general_21,Posttest,60.0
7g168q8p58,MIST_real_general_9,Posttest,63.0
7g168q8p58,MIST_fake_covid_10,Posttest,70.0
7g168q8p58,MIST_fake_general_16,Posttest,64.0
7g168q8p58,MIST_fake_covid_4,Posttest,68.0
7g168q8p58,MIST_fake_covid_7,Posttest,72.0
7g168q8p58,MIST_real_general_7,Posttest,65.0
7g168q8p58,MIST_real_general_6,Posttest,61.0
7g168q8p58,MIST_real_general_26,Posttest,76.0
7g168q8p58,MIST_fake_covid_3,Posttest,65.0
7g168q8p58,MIST_fake_general_8,Posttest,80.0
7g168q8p58,MIST_real_general_1,Posttest,72.0
7g168q8p58,MIST_fake_general_15,Posttest,73.0
7g168q8p58,MIST_fake_general_1,Posttest,74.0
wg9uvhbh89,MIST_fake_general_16,Pretest,0.0
wg9uvhbh89,MIST_fake_general_18,Pretest,0.0
wg9uvhbh89,MIST_fake_general_28,Pretest,0.0
wg9uvhbh89,MIST_fake_covid_1,Pretest,13.0
wg9uvhbh89,MIST_real_covid_10,Pretest,92.0
wg9uvhbh89,MIST_real_covid_6,Pretest,7.0
wg9uvhbh89,MIST_fake_general_24,Pretest,0.0
wg9uvhbh89,MIST_real_covid_5,Pretest,100.0
wg9uvhbh89,MIST_fake_general_25,Pretest,0.0
wg9uvhbh89,MIST_real_general_25,Pretest,100.0
wg9uvhbh89,MIST_real_general_11,Pretest,0.0
wg9uvhbh89,MIST_fake_general_8,Pretest,0.0
wg9uvhbh89,MIST_fake_covid_6,Pretest,100.0
wg9uvhbh89,MIST_fake_general_9,Pretest,0.0
wg9uvhbh89,MIST_real_general_13,Pretest,51.0
wg9uvhbh89,MIST_fake_general_17,Pretest,0.0
wg9uvhbh89,MIST_real_general_12,Pretest,0.0
wg9uvhbh89,MIST_fake_covid_10,Pretest,13.0
wg9uvhbh89,MIST_fake_general_15,Pretest,0.0
wg9uvhbh89,MIST_fake_general_11,Pretest,0.0
wg9uvhbh89,MIST_real_covid_8,Pretest,0.0
wg9uvhbh89,MIST_real_general_23,Pretest,100.0
wg9uvhbh89,MIST_fake_general_14,Pretest,0.0
wg9uvhbh89,MIST_fake_general_10,Pretest,90.0
wg9uvhbh89,MIST_fake_general_20,Pretest,0.0
wg9uvhbh89,MIST_real_general_6,Pretest,49.0
wg9uvhbh89,MIST_real_general_2,Pretest,100.0
wg9uvhbh89,MIST_real_general_22,Pretest,100.0
wg9uvhbh89,MIST_fake_general_30,Pretest,0.0
wg9uvhbh89,MIST_real_general_7,Pretest,0.0
wg9uvhbh89,MIST_real_covid_1,Pretest,0.0
wg9uvhbh89,MIST_real_general_19,Pretest,50.0
wg9uvhbh89,MIST_real_general_10,Pretest,0.0
wg9uvhbh89,MIST_real_general_28,Pretest,100.0
wg9uvhbh89,MIST_fake_covid_4,Pretest,0.0
wg9uvhbh89,MIST_real_general_14,Pretest,0.0
wg9uvhbh89,MIST_real_general_17,Pretest,50.0
wg9uvhbh89,MIST_real_general_3,Pretest,100.0
wg9uvhbh89,MIST_fake_general_6,Pretest,0.0
wg9uvhbh89,MIST_fake_covid_3,Pretest,100.0
wg9uvhbh89,MIST_fake_covid_5,Posttest,100.0
wg9uvhbh89,MIST_real_covid_9,Posttest,100.0
wg9uvhbh89,MIST_fake_general_26,Posttest,0.0
wg9uvhbh89,MIST_real_general_15,Posttest,83.0
wg9uvhbh89,MIST_real_general_26,Posttest,100.0
wg9uvhbh89,MIST_real_general_1,Posttest,100.0
wg9uvhbh89,MIST_fake_general_19,Posttest,0.0
wg9uvhbh89,MIST_real_general_30,Posttest,100.0
wg9uvhbh89,MIST_fake_general_13,Posttest,0.0
wg9uvhbh89,MIST_real_general_16,Posttest,100.0
wg9uvhbh89,MIST_fake_general_5,Posttest,0.0
wg9uvhbh89,MIST_real_general_20,Posttest,100.0
wg9uvhbh89,MIST_fake_general_12,Posttest,0.0
wg9uvhbh89,MIST_fake_general_23,Posttest,0.0
wg9uvhbh89,MIST_real_general_4,Posttest,0.0
wg9uvhbh89,MIST_fake_general_4,Posttest,0.0
wg9uvhbh89,MIST_fake_covid_9,Posttest,100.0
wg9uvhbh89,MIST_real_general_5,Posttest,0.0
wg9uvhbh89,MIST_real_general_18,Posttest,100.0
wg9uvhbh89,MIST_real_covid_2,Posttest,100.0
wg9uvhbh89,MIST_real_general_9,Posttest,0.0
wg9uvhbh89,MIST_fake_general_22,Posttest,0.0
wg9uvhbh89,MIST_fake_general_21,Posttest,0.0
wg9uvhbh89,MIST_real_general_21,Posttest,50.0
wg9uvhbh89,MIST_real_general_8,Posttest,0.0
wg9uvhbh89,MIST_real_covid_3,Posttest,100.0
wg9uvhbh89,MIST_fake_covid_8,Posttest,50.0
wg9uvhbh89,MIST_real_general_31,Posttest,100.0
wg9uvhbh89,MIST_fake_covid_7,Posttest,100.0
wg9uvhbh89,MIST_fake_general_29,Posttest,0.0
wg9uvhbh89,MIST_fake_general_27,Posttest,0.0
wg9uvhbh89,MIST_real_general_24,Posttest,100.0
wg9uvhbh89,MIST_fake_general_7,Posttest,0.0
wg9uvhbh89,MIST_fake_general_1,Posttest,0.0
wg9uvhbh89,MIST_fake_general_3,Posttest,0.0
wg9uvhbh89,MIST_real_general_29,Posttest,100.0
wg9uvhbh89,MIST_fake_covid_2,Posttest,0.0
wg9uvhbh89,MIST_real_general_27,Posttest,100.0
wg9uvhbh89,MIST_real_covid_7,Posttest,0.0
wg9uvhbh89,MIST_real_covid_4,Posttest,0.0
wg9uvhbh89,MIST_fake_general_2,Posttest,100.0
0n8fa63rmh,MIST_fake_general_28,Pretest,38.0
0n8fa63rmh,MIST_real_general_12,Pretest,0.0
0n8fa63rmh,MIST_real_covid_4,Pretest,100.0
0n8fa63rmh,MIST_real_general_5,Pretest,100.0
0n8fa63rmh,MIST_real_general_7,Pretest,100.0
0n8fa63rmh,MIST_fake_general_10,Pretest,100.0
0n8fa63rmh,MIST_fake_covid_8,Pretest,100.0
0n8fa63rmh,MIST_real_general_18,Pretest,100.0
0n8fa63rmh,MIST_fake_general_11,Pretest,0.0
0n8fa63rmh,MIST_fake_covid_7,Pretest,100.0
0n8fa63rmh,MIST_fake_covid_10,Pretest,67.0
0n8fa63rmh,MIST_real_general_4,Pretest,0.0
0n8fa63rmh,MIST_real_covid_8,Pretest,42.0
0n8fa63rmh,MIST_fake_general_29,Pretest,0.0
0n8fa63rmh,MIST_fake_general_25,Pretest,0.0
0n8fa63rmh,MIST_real_general_10,Pretest,0.0
0n8fa63rmh,MIST_fake_general_4,Pretest,0.0
0n8fa63rmh,MIST_real_general_29,Pretest,100.0
0n8fa63rmh,MIST_fake_general_1,Pretest,0.0
0n8fa63rmh,MIST_real_general_31,Pretest,47.0
0n8fa63rmh,MIST_fake_general_27,Pretest,0.0
0n8fa63rmh,MIST_fake_general_5,Pretest,50.0
0n8fa63rmh,MIST_fake_general_22,Pretest,15.0
0n8fa63rmh,MIST_real_covid_10,Pretest,30.0
0n8fa63rmh,MIST_fake_covid_9,Pretest,59.0
0n8fa63rmh,MIST_real_general_1,Pretest,0.0
0n8fa63rmh,MIST_real_general_9,Pretest,100.0
0n8fa63rmh,MIST_fake_general_12,Pretest,100.0
0n8fa63rmh,MIST_real_general_23,Pretest,0.0
0n8fa63rmh,MIST_real_general_14,Pretest,0.0
0n8fa63rmh,MIST_fake_general_6,Pretest,0.0
0n8fa63rmh,MIST_real_covid_3,Pretest,0.0
0n8fa63rmh,MIST_fake_covid_5,Pretest,0.0
0n8fa63rmh,MIST_fake_general_17,Pretest,0.0
0n8fa63rmh,MIST_fake_general_23,Pretest,0.0
0n8fa63rmh,MIST_fake_general_18,Pretest,0.0
0n8fa63rmh,MIST_real_general_19,Pretest,100.0
0n8fa63rmh,MIST_real_covid_1,Pretest,36.0
0n8fa63rmh,MIST_real_general_13,Pretest,0.0
0n8fa63rmh,MIST_real_general_24,Pretest,100.0
0n8fa63rmh,MIST_real_covid_5,Posttest,100.0
0n8fa63rmh,MIST_fake_general_7,Posttest,0.0
0n8fa63rmh,MIST_real_general_3,Posttest,0.0
0n8fa63rmh,MIST_fake_general_3,Posttest,0.0
0n8fa63rmh,MIST_fake_covid_3,Posttest,23.0
0n8fa63rmh,MIST_real_general_28,Posttest,100.0
0n8fa63rmh,MIST_real_general_6,Posttest,100.0
0n8fa63rmh,MIST_real_general_20,Posttest,100.0
0n8fa63rmh,MIST_fake_covid_2,Posttest,100.0
0n8fa63rmh,MIST_real_general_26,Posttest,58.0
0n8fa63rmh,MIST_real_general_30,Posttest,100.0
0n8fa63rmh,MIST_fake_general_20,Posttest,0.0
0n8fa63rmh,MIST_fake_covid_1,Posttest,39.0
0n8fa63rmh,MIST_fake_general_30,Posttest,40.0
0n8fa63rmh,MIST_fake_general_9,Posttest,0.0
0n8fa63rmh,MIST_real_general_8,Posttest,42.0
0n8fa63rmh,MIST_real_general_22,Posttest,30.0
0n8fa63rmh,MIST_fake_covid_4,Posttest,17.0
0n8fa63rmh,MIST_real_general_25,Posttest,18.0
0n8fa63rmh,MIST_fake_general_24,Posttest,22.0
0n8fa63rmh,MIST_fake_general_15,Posttest,0.0
0n8fa63rmh,MIST_real_general_21,Posttest,41.0
0n8fa63rmh,MIST_real_general_16,Posttest,31.0
0n8fa63rmh,MIST_real_general_17,Posttest,0.0
0n8fa63rmh,MIST_fake_general_19,Posttest,2.0
0n8fa63rmh,MIST_fake_general_16,Posttest,0.0
0n8fa63rmh,MIST_real_covid_6,Posttest,1.0
0n8fa63rmh,MIST_real_covid_9,Posttest,100.0
0n8fa63rmh,MIST_real_general_15,Posttest,51.0
0n8fa63rmh,MIST_fake_general_14,Posttest,0.0
0n8fa63rmh,MIST_fake_general_26,Posttest,0.0
0n8fa63rmh,MIST_real_general_2,Posttest,0.0
0n8fa63rmh,MIST_real_covid_7,Posttest,26.0
0n8fa63rmh,MIST_real_general_11,Posttest,0.0
0n8fa63rmh,MIST_real_general_27,Posttest,0.0
0n8fa63rmh,MIST_fake_covid_6,Posttest,0.0
0n8fa63rmh,MIST_fake_general_2,Posttest,0.0
0n8fa63rmh,MIST_real_covid_2,Posttest,100.0
0n8fa63rmh,MIST_fake_general_13,Posttest,18.0
0n8fa63rmh,MIST_fake_general_8,Posttest,0.0
0n8fa63rmh,MIST_fake_general_21,Posttest,36.0
jem8fbq7sb,MIST_real_covid_9,Pretest,83.0
jem8fbq7sb,MIST_real_general_30,Pretest,73.0
jem8fbq7sb,MIST_real_general_17,Pretest,34.0
jem8fbq7sb,MIST_fake_general_7,Pretest,6.0
jem8fbq7sb,MIST_fake_general_29,Pretest,11.0
jem8fbq7sb,MIST_fake_covid_7,Pretest,71.0
jem8fbq7sb,MIST_real_general_15,Pretest,73.0
jem8fbq7sb,MIST_fake_covid_2,Pretest,32.0
jem8fbq7sb,MIST_fake_covid_8,Pretest,35.0
jem8fbq7sb,MIST_fake_general_4,Pretest,30.0
jem8fbq7sb,MIST_real_general_16,Pretest,65.0
jem8fbq7sb,MIST_fake_general_26,Pretest,27.0
jem8fbq7sb,MIST_fake_general_12,Pretest,61.0
jem8fbq7sb,MIST_real_general_21,Pretest,63.0
jem8fbq7sb,MIST_fake_general_15,Pretest,29.0
jem8fbq7sb,MIST_real_general_27,Pretest,67.0
jem8fbq7sb,MIST_real_general_20,Pretest,63.0
jem8fbq7sb,MIST_fake_general_10,Pretest,66.0
jem8fbq7sb,MIST_real_general_8,Pretest,62.0
jem8fbq7sb,MIST_real_covid_6,Pretest,65.0
jem8fbq7sb,MIST_real_general_13,Pretest,34.0
jem8fbq7sb,MIST_fake_general_16,Pretest,15.0
jem8fbq7sb,MIST_real_general_10,Pretest,25.0
jem8fbq7sb,MIST_fake_general_5,Pretest,25.0
jem8fbq7sb,MIST_real_covid_4,Pretest,30.0
jem8fbq7sb,MIST_real_covid_1,Pretest,23.0
jem8fbq7sb,MIST_real_general_23,Pretest,62.0
jem8fbq7sb,MIST_fake_general_23,Pretest,27.0
jem8fbq7sb,MIST_real_general_28,Pretest,60.0
jem8fbq7sb,MIST_real_general_4,Pretest,40.0
jem8fbq7sb,MIST_fake_covid_5,Pretest,75.0
jem8fbq7sb,MIST_fake_general_6,Pretest,22.0
jem8fbq7sb,MIST_real_general_22,Pretest,64.0
jem8fbq7sb,MIST_fake_general_27,Pretest,23.0
jem8fbq7sb,MIST_fake_general_20,Pretest,30.0
jem8fbq7sb,MIST_real_covid_3,Pretest,65.0
jem8fbq7sb,MIST_fake_general_8,Pretest,34.0
jem8fbq7sb,MIST_real_general_6,Pretest,65.0
jem8fbq7sb,MIST_fake_general_17,Pretest,23.0
jem8fbq7sb,MIST_fake_covid_3,Pretest,67.0
jem8fbq7sb,MIST_real_covid_5,Posttest,68.0
jem8fbq7sb,MIST_fake_covid_6,Posttest,34.0
jem8fbq7sb,MIST_real_general_19,Posttest,68.0
jem8fbq7sb,MIST_fake_general_30,Posttest,6.0
jem8fbq7sb,MIST_real_general_2,Posttest,59.0
jem8fbq7sb,MIST_real_general_26,Posttest,57.0
jem8fbq7sb,MIST_fake_general_21,Posttest,32.0
jem8fbq7sb,MIST_real_covid_2,Posttest,77.0
jem8fbq7sb,MIST_real_general_12,Posttest,27.0
jem8fbq7sb,MIST_fake_general_9,Posttest,21.0
jem8fbq7sb,MIST_fake_general_28,Posttest,19.0
jem8fbq7sb,MIST_real_general_5,Posttest,72.0
jem8fbq7sb,MIST_real_general_25,Posttest,62.0
